"","lab","subid","diff","stimulus_num","method","age_group"
"11303","infantllmadison","infantllmadison_mb031",NA,5,"hpp","12-15 mo"
"11304","infantllmadison","infantllmadison_mb031",1.79,6,"hpp","12-15 mo"
"11305","infantllmadison","infantllmadison_mb031",7.167,7,"hpp","12-15 mo"
"11306","infantllmadison","infantllmadison_mb031",NA,8,"hpp","12-15 mo"
"11307","infantllmadison","infantllmadison_mb031",NA,8,"hpp","12-15 mo"
"11308","infantllmadison","infantllmadison_mb032",NA,5,"hpp","12-15 mo"
"11309","infantllmadison","infantllmadison_mb032",NA,5,"hpp","12-15 mo"
"11310","infantllmadison","infantllmadison_mb032",12.358,7,"hpp","12-15 mo"
"11311","infantllmadison","infantllmadison_mb032",14.618,1,"hpp","12-15 mo"
"11312","infantllmadison","infantllmadison_mb032",7.088,3,"hpp","12-15 mo"
"11313","infantllmadison","infantllmadison_mb032",NA,2,"hpp","12-15 mo"
"11314","infantllmadison","infantllmadison_mb032",NA,2,"hpp","12-15 mo"
"11315","infantllmadison","infantllmadison_mb032",4.974,4,"hpp","12-15 mo"
"11316","infantllmadison","infantllmadison_mb032",5.286,6,"hpp","12-15 mo"
"11317","infantllmadison","infantllmadison_mb032",4.947,8,"hpp","12-15 mo"
"11318","infantllmadison","infantllmadison_mb033",-6.504,1,"hpp","6-9 mo"
"11319","infantllmadison","infantllmadison_mb033",-3.047,2,"hpp","6-9 mo"
"11320","infantllmadison","infantllmadison_mb033",4.739,3,"hpp","6-9 mo"
"11321","infantllmadison","infantllmadison_mb033",-0.36,4,"hpp","6-9 mo"
"11322","infantllmadison","infantllmadison_mb033",1.922,5,"hpp","6-9 mo"
"11323","infantllmadison","infantllmadison_mb033",-5.28,6,"hpp","6-9 mo"
"11324","infantllmadison","infantllmadison_mb033",-4.929,7,"hpp","6-9 mo"
"11325","infantllmadison","infantllmadison_mb033",2.321,8,"hpp","6-9 mo"
"11326","infantllmadison","infantllmadison_mb034",5.248,1,"hpp","9-12 mo"
"11327","infantllmadison","infantllmadison_mb034",-0.873,2,"hpp","9-12 mo"
"11328","infantllmadison","infantllmadison_mb034",1.319,3,"hpp","9-12 mo"
"11329","infantllmadison","infantllmadison_mb034",-4.959,4,"hpp","9-12 mo"
"11330","infantllmadison","infantllmadison_mb034",-2.416,5,"hpp","9-12 mo"
"11331","infantllmadison","infantllmadison_mb034",0.233,6,"hpp","9-12 mo"
"11332","infantllmadison","infantllmadison_mb034",2.776,7,"hpp","9-12 mo"
"11333","infantllmadison","infantllmadison_mb034",NA,8,"hpp","9-12 mo"
"11334","infantllmadison","infantllmadison_mb035",7.255,5,"hpp","9-12 mo"
"11335","infantllmadison","infantllmadison_mb035",-0.209,7,"hpp","9-12 mo"
"11336","infantllmadison","infantllmadison_mb035",-5.393,1,"hpp","9-12 mo"
"11337","infantllmadison","infantllmadison_mb035",-4.71,3,"hpp","9-12 mo"
"11338","infantllmadison","infantllmadison_mb035",4.929,2,"hpp","9-12 mo"
"11339","infantllmadison","infantllmadison_mb035",6.792,4,"hpp","9-12 mo"
"11340","infantllmadison","infantllmadison_mb035",0.924,6,"hpp","9-12 mo"
"11341","infantllmadison","infantllmadison_mb035",NA,8,"hpp","9-12 mo"
"11342","infantllmadison","infantllmadison_mb035",NA,8,"hpp","9-12 mo"
"11343","infantllmadison","infantllmadison_mb036",NA,5,"hpp","12-15 mo"
"11344","infantllmadison","infantllmadison_mb036",NA,5,"hpp","12-15 mo"
"11345","infantllmadison","infantllmadison_mb036",-3.514,7,"hpp","12-15 mo"
"11346","infantllmadison","infantllmadison_mb036",-0.631,1,"hpp","12-15 mo"
"11347","infantllmadison","infantllmadison_mb036",1.514,3,"hpp","12-15 mo"
"11348","infantllmadison","infantllmadison_mb036",3.914,2,"hpp","12-15 mo"
"11349","infantllmadison","infantllmadison_mb036",-3.641,4,"hpp","12-15 mo"
"11350","infantllmadison","infantllmadison_mb036",NA,6,"hpp","12-15 mo"
"11351","infantllmadison","infantllmadison_mb037",5.575,5,"hpp","9-12 mo"
"11352","infantllmadison","infantllmadison_mb037",NA,7,"hpp","9-12 mo"
"11353","infantllmadison","infantllmadison_mb037",NA,7,"hpp","9-12 mo"
"11354","infantllmadison","infantllmadison_mb037",NA,1,"hpp","9-12 mo"
"11355","infantllmadison","infantllmadison_mb037",NA,1,"hpp","9-12 mo"
"11356","infantllmadison","infantllmadison_mb037",NA,3,"hpp","9-12 mo"
"11357","infantllmadison","infantllmadison_mb037",NA,3,"hpp","9-12 mo"
"11358","infantllmadison","infantllmadison_mb037",NA,2,"hpp","9-12 mo"
"11359","infantllmadison","infantllmadison_mb037",NA,2,"hpp","9-12 mo"
"11360","infantllmadison","infantllmadison_mb037",NA,4,"hpp","9-12 mo"
"11361","infantllmadison","infantllmadison_mb037",NA,4,"hpp","9-12 mo"
"11362","infantllmadison","infantllmadison_mb038",-1.097,5,"hpp","6-9 mo"
"11363","infantllmadison","infantllmadison_mb038",8.369,7,"hpp","6-9 mo"
"11364","infantllmadison","infantllmadison_mb038",-1.589,1,"hpp","6-9 mo"
"11365","infantllmadison","infantllmadison_mb038",10.352,3,"hpp","6-9 mo"
"11366","infantllmadison","infantllmadison_mb038",-3.677,2,"hpp","6-9 mo"
"11367","infantllmadison","infantllmadison_mb038",4.448,4,"hpp","6-9 mo"
"11368","infantllmadison","infantllmadison_mb038",-1.496,6,"hpp","6-9 mo"
"11369","infantllmadison","infantllmadison_mb038",-4.076,8,"hpp","6-9 mo"
"11370","infantllmadison","infantllmadison_mb039",6.143,1,"hpp","9-12 mo"
"11371","infantllmadison","infantllmadison_mb039",3.24,2,"hpp","9-12 mo"
"11372","infantllmadison","infantllmadison_mb039",0.862,3,"hpp","9-12 mo"
"11373","infantllmadison","infantllmadison_mb039",0.998,4,"hpp","9-12 mo"
"11374","infantllmadison","infantllmadison_mb039",NA,5,"hpp","9-12 mo"
"11375","infantllmadison","infantllmadison_mb039",NA,5,"hpp","9-12 mo"
"11376","infantllmadison","infantllmadison_mb039",3.398,6,"hpp","9-12 mo"
"11377","infantllmadison","infantllmadison_mb039",NA,7,"hpp","9-12 mo"
"11378","infantllmadison","infantllmadison_mb039",NA,7,"hpp","9-12 mo"
"11379","infantllmadison","infantllmadison_mb039",NA,8,"hpp","9-12 mo"
"11380","infantllmadison","infantllmadison_mb039",NA,8,"hpp","9-12 mo"
"11381","infantllmadison","infantllmadison_mb040",12.945,1,"hpp","12-15 mo"
"11382","infantllmadison","infantllmadison_mb040",-2.767,2,"hpp","12-15 mo"
"11383","infantllmadison","infantllmadison_mb040",7.358,3,"hpp","12-15 mo"
"11384","infantllmadison","infantllmadison_mb040",5.255,4,"hpp","12-15 mo"
"11385","infantllmadison","infantllmadison_mb040",0.189,5,"hpp","12-15 mo"
"11386","infantllmadison","infantllmadison_mb040",-1.743,6,"hpp","12-15 mo"
"11387","infantllmadison","infantllmadison_mb040",-1.159,7,"hpp","12-15 mo"
"11388","infantllmadison","infantllmadison_mb040",-10.736,8,"hpp","12-15 mo"
"11389","infantllmadison","infantllmadison_mb041",3.278,1,"hpp","6-9 mo"
"11390","infantllmadison","infantllmadison_mb041",1.938,2,"hpp","6-9 mo"
"11391","infantllmadison","infantllmadison_mb041",-1.142,3,"hpp","6-9 mo"
"11392","infantllmadison","infantllmadison_mb041",2.328,4,"hpp","6-9 mo"
"11393","infantllmadison","infantllmadison_mb041",-0.338,5,"hpp","6-9 mo"
"11394","infantllmadison","infantllmadison_mb041",-2.479,6,"hpp","6-9 mo"
"11395","infantllmadison","infantllmadison_mb041",-9.041,7,"hpp","6-9 mo"
"11396","infantllmadison","infantllmadison_mb041",NA,8,"hpp","6-9 mo"
"11397","infantllmadison","infantllmadison_mb041",NA,8,"hpp","6-9 mo"
"11398","infantllmadison","infantllmadison_mb042",-8.441,1,"hpp","6-9 mo"
"11399","infantllmadison","infantllmadison_mb042",NA,2,"hpp","6-9 mo"
"11400","infantllmadison","infantllmadison_mb042",NA,2,"hpp","6-9 mo"
"11401","infantllmadison","infantllmadison_mb042",1.257,3,"hpp","6-9 mo"
"11402","infantllmadison","infantllmadison_mb042",-4.33,4,"hpp","6-9 mo"
"11403","infantllmadison","infantllmadison_mb042",NA,5,"hpp","6-9 mo"
"11404","infantllmadison","infantllmadison_mb042",NA,5,"hpp","6-9 mo"
"11405","infantllmadison","infantllmadison_mb042",-2.873,6,"hpp","6-9 mo"
"11406","infantllmadison","infantllmadison_mb043",0,5,"hpp","6-9 mo"
"11407","infantllmadison","infantllmadison_mb043",0.390000000000001,7,"hpp","6-9 mo"
"11408","infantllmadison","infantllmadison_mb043",5.447,1,"hpp","6-9 mo"
"11409","infantllmadison","infantllmadison_mb043",8.817,3,"hpp","6-9 mo"
"11410","infantllmadison","infantllmadison_mb043",-2.852,2,"hpp","6-9 mo"
"11411","infantllmadison","infantllmadison_mb043",6.449,4,"hpp","6-9 mo"
"11412","infantllmadison","infantllmadison_mb043",0.0489999999999999,6,"hpp","6-9 mo"
"11413","infantllmadison","infantllmadison_mb043",NA,8,"hpp","6-9 mo"
"11414","infantllmadison","infantllmadison_mb043",NA,8,"hpp","6-9 mo"
"11415","infantllmadison","infantllmadison_mb044",6.488,5,"hpp","6-9 mo"
"11416","infantllmadison","infantllmadison_mb044",-12.325,7,"hpp","6-9 mo"
"11417","infantllmadison","infantllmadison_mb044",-3.142,1,"hpp","6-9 mo"
"11418","infantllmadison","infantllmadison_mb044",12.076,3,"hpp","6-9 mo"
"11419","infantllmadison","infantllmadison_mb044",0.511,2,"hpp","6-9 mo"
"11420","infantllmadison","infantllmadison_mb044",-3.984,4,"hpp","6-9 mo"
"11421","infantllmadison","infantllmadison_mb044",NA,6,"hpp","6-9 mo"
"11422","infantllmadison","infantllmadison_mb044",0.336,8,"hpp","6-9 mo"
"11423","infantllmadison","infantllmadison_mb045",0.506,1,"hpp","9-12 mo"
"11424","infantllmadison","infantllmadison_mb045",1.457,2,"hpp","9-12 mo"
"11425","infantllmadison","infantllmadison_mb045",3.232,3,"hpp","9-12 mo"
"11426","infantllmadison","infantllmadison_mb045",0.224,4,"hpp","9-12 mo"
"11427","infantllmadison","infantllmadison_mb045",NA,5,"hpp","9-12 mo"
"11428","infantllmadison","infantllmadison_mb045",NA,5,"hpp","9-12 mo"
"11429","infantllmadison","infantllmadison_mb045",NA,6,"hpp","9-12 mo"
"11430","infantllmadison","infantllmadison_mb045",NA,6,"hpp","9-12 mo"
"11431","infantllmadison","infantllmadison_mb045",1.905,7,"hpp","9-12 mo"
"11432","infantllmadison","infantllmadison_mb045",4.063,8,"hpp","9-12 mo"
"11433","infantllmadison","infantllmadison_mb046",-9.205,1,"hpp","12-15 mo"
"11434","infantllmadison","infantllmadison_mb046",-1.81,2,"hpp","12-15 mo"
"11435","infantllmadison","infantllmadison_mb046",10.857,3,"hpp","12-15 mo"
"11436","infantllmadison","infantllmadison_mb046",1.236,4,"hpp","12-15 mo"
"11437","infantllmadison","infantllmadison_mb046",0.00599999999999934,5,"hpp","12-15 mo"
"11438","infantllmadison","infantllmadison_mb046",-1.381,6,"hpp","12-15 mo"
"11439","infantllmadison","infantllmadison_mb046",2.481,7,"hpp","12-15 mo"
"11440","infantllmadison","infantllmadison_mb046",1.551,8,"hpp","12-15 mo"
"11441","infantllmadison","infantllmadison_mb047",-2.704,5,"hpp","12-15 mo"
"11442","infantllmadison","infantllmadison_mb047",10.105,7,"hpp","12-15 mo"
"11443","infantllmadison","infantllmadison_mb047",-0.483,1,"hpp","12-15 mo"
"11444","infantllmadison","infantllmadison_mb047",2.496,3,"hpp","12-15 mo"
"11445","infantllmadison","infantllmadison_mb047",-0.402,2,"hpp","12-15 mo"
"11446","infantllmadison","infantllmadison_mb047",3.863,4,"hpp","12-15 mo"
"11447","infantllmadison","infantllmadison_mb047",-0.449,6,"hpp","12-15 mo"
"11448","infantllmadison","infantllmadison_mb047",14.735,8,"hpp","12-15 mo"
"11449","infantllmadison","infantllmadison_mb048",4.039,1,"hpp","6-9 mo"
"11450","infantllmadison","infantllmadison_mb048",2.119,2,"hpp","6-9 mo"
"11451","infantllmadison","infantllmadison_mb048",0.758,3,"hpp","6-9 mo"
"11452","infantllmadison","infantllmadison_mb048",1.432,4,"hpp","6-9 mo"
"11453","infantllmadison","infantllmadison_mb048",12.665,5,"hpp","6-9 mo"
"11454","infantllmadison","infantllmadison_mb048",5.004,6,"hpp","6-9 mo"
"11455","infantllmadison","infantllmadison_mb048",0.232,7,"hpp","6-9 mo"
"11456","infantllmadison","infantllmadison_mb048",1.714,8,"hpp","6-9 mo"
"11457","infantllmadison","infantllmadison_mb049",10.724,5,"hpp","9-12 mo"
"11458","infantllmadison","infantllmadison_mb049",-3.655,7,"hpp","9-12 mo"
"11459","infantllmadison","infantllmadison_mb049",11.767,1,"hpp","9-12 mo"
"11460","infantllmadison","infantllmadison_mb049",0.865,3,"hpp","9-12 mo"
"11461","infantllmadison","infantllmadison_mb049",3.07,2,"hpp","9-12 mo"
"11462","infantllmadison","infantllmadison_mb049",2.205,4,"hpp","9-12 mo"
"11463","infantllmadison","infantllmadison_mb049",-2.84,6,"hpp","9-12 mo"
"11464","infantllmadison","infantllmadison_mb049",NA,8,"hpp","9-12 mo"
"11465","infantllmadison","infantllmadison_mb049",NA,8,"hpp","9-12 mo"
"11466","infantllmadison","infantllmadison_mb050",-5.318,5,"hpp","9-12 mo"
"11467","infantllmadison","infantllmadison_mb050",6.295,7,"hpp","9-12 mo"
"11468","infantllmadison","infantllmadison_mb050",-0.286,1,"hpp","9-12 mo"
"11469","infantllmadison","infantllmadison_mb050",-1.152,3,"hpp","9-12 mo"
"11470","infantllmadison","infantllmadison_mb050",2.405,2,"hpp","9-12 mo"
"11471","infantllmadison","infantllmadison_mb050",2.65,4,"hpp","9-12 mo"
"11472","infantllmadison","infantllmadison_mb050",3.35,6,"hpp","9-12 mo"
"11473","infantllmadison","infantllmadison_mb050",-1.75,8,"hpp","9-12 mo"
"11474","infantllmadison","infantllmadison_mb051",13.664,1,"hpp","9-12 mo"
"11475","infantllmadison","infantllmadison_mb051",-11.135,2,"hpp","9-12 mo"
"11476","infantllmadison","infantllmadison_mb051",7.728,3,"hpp","9-12 mo"
"11477","infantllmadison","infantllmadison_mb051",1.377,4,"hpp","9-12 mo"
"11478","infantllmadison","infantllmadison_mb051",2.713,5,"hpp","9-12 mo"
"11479","infantllmadison","infantllmadison_mb051",-4.072,6,"hpp","9-12 mo"
"11480","infantllmadison","infantllmadison_mb051",-1.24,7,"hpp","9-12 mo"
"11481","infantllmadison","infantllmadison_mb051",NA,8,"hpp","9-12 mo"
"11482","infantllmadison","infantllmadison_mb051",NA,8,"hpp","9-12 mo"
"11483","infantllmadison","infantllmadison_mb052",7.48,5,"hpp","12-15 mo"
"11484","infantllmadison","infantllmadison_mb052",NA,7,"hpp","12-15 mo"
"11485","infantllmadison","infantllmadison_mb052",NA,7,"hpp","12-15 mo"
"11486","infantllmadison","infantllmadison_mb052",7.301,1,"hpp","12-15 mo"
"11487","infantllmadison","infantllmadison_mb052",NA,3,"hpp","12-15 mo"
"11488","infantllmadison","infantllmadison_mb052",NA,3,"hpp","12-15 mo"
"11489","infantllmadison","infantllmadison_mb052",NA,2,"hpp","12-15 mo"
"11490","infantllmadison","infantllmadison_mb052",NA,2,"hpp","12-15 mo"
"11491","infantllmadison","infantllmadison_mb052",-0.674,4,"hpp","12-15 mo"
"11492","infantllmadison","infantllmadison_mb052",-3.788,6,"hpp","12-15 mo"
"11493","infantllmadison","infantllmadison_mb052",-1.105,8,"hpp","12-15 mo"
"11494","infantllmadison","infantllmadison_mb053",2.34,1,"hpp","12-15 mo"
"11495","infantllmadison","infantllmadison_mb053",6.368,2,"hpp","12-15 mo"
"11496","infantllmadison","infantllmadison_mb053",-2.691,3,"hpp","12-15 mo"
"11497","infantllmadison","infantllmadison_mb053",NA,4,"hpp","12-15 mo"
"11498","infantllmadison","infantllmadison_mb053",NA,4,"hpp","12-15 mo"
"11499","infantllmadison","infantllmadison_mb053",NA,5,"hpp","12-15 mo"
"11500","infantllmadison","infantllmadison_mb053",NA,5,"hpp","12-15 mo"
"11501","infantllmadison","infantllmadison_mb053",NA,6,"hpp","12-15 mo"
"11502","infantllmadison","infantllmadison_mb053",NA,7,"hpp","12-15 mo"
"11503","infantllmadison","infantllmadison_mb054",0.791,1,"hpp","6-9 mo"
"11504","infantllmadison","infantllmadison_mb054",-0.677,2,"hpp","6-9 mo"
"11505","infantllmadison","infantllmadison_mb054",2.632,3,"hpp","6-9 mo"
"11506","infantllmadison","infantllmadison_mb054",-5.173,4,"hpp","6-9 mo"
"11507","infantllmadison","infantllmadison_mb054",5.086,5,"hpp","6-9 mo"
"11508","infantllmadison","infantllmadison_mb054",0.234,6,"hpp","6-9 mo"
"11509","infantllmadison","infantllmadison_mb054",-2.536,7,"hpp","6-9 mo"
"11510","infantllmadison","infantllmadison_mb054",-1.408,8,"hpp","6-9 mo"
"11511","infantllmadison","infantllmadison_mb055",-6.647,1,"hpp","12-15 mo"
"11512","infantllmadison","infantllmadison_mb055",1.262,2,"hpp","12-15 mo"
"11513","infantllmadison","infantllmadison_mb055",NA,3,"hpp","12-15 mo"
"11514","infantllmadison","infantllmadison_mb055",NA,3,"hpp","12-15 mo"
"11515","infantllmadison","infantllmadison_mb055",NA,4,"hpp","12-15 mo"
"11516","infantllmadison","infantllmadison_mb055",NA,4,"hpp","12-15 mo"
"11517","infantllmadison","infantllmadison_mb055",0.801,5,"hpp","12-15 mo"
"11518","infantllmadison","infantllmadison_mb055",NA,6,"hpp","12-15 mo"
"11519","infantllmadison","infantllmadison_mb055",NA,6,"hpp","12-15 mo"
"11520","infantllmadison","infantllmadison_mb055",NA,7,"hpp","12-15 mo"
"11521","infantllmadison","infantllmadison_mb055",NA,7,"hpp","12-15 mo"
"11522","infantllmadison","infantllmadison_mb055",NA,8,"hpp","12-15 mo"
"11523","infantllmadison","infantllmadison_mb056",5.063,5,"hpp","6-9 mo"
"11524","infantllmadison","infantllmadison_mb056",-8.473,7,"hpp","6-9 mo"
"11525","infantllmadison","infantllmadison_mb056",-1.585,1,"hpp","6-9 mo"
"11526","infantllmadison","infantllmadison_mb056",-2.032,3,"hpp","6-9 mo"
"11527","infantllmadison","infantllmadison_mb056",0.264,2,"hpp","6-9 mo"
"11528","infantllmadison","infantllmadison_mb056",-0.641,4,"hpp","6-9 mo"
"11529","infantllmadison","infantllmadison_mb056",-5.616,6,"hpp","6-9 mo"
"11530","infantllmadison","infantllmadison_mb056",-1.832,8,"hpp","6-9 mo"
"11531","infantllmadison","infantllmadison_mb058",-2.903,5,"hpp","12-15 mo"
"11532","infantllmadison","infantllmadison_mb058",-3.055,7,"hpp","12-15 mo"
"11533","infantllmadison","infantllmadison_mb058",0.593,1,"hpp","12-15 mo"
"11534","infantllmadison","infantllmadison_mb058",4.014,3,"hpp","12-15 mo"
"11535","infantllmadison","infantllmadison_mb058",1.647,2,"hpp","12-15 mo"
"11536","infantllmadison","infantllmadison_mb058",NA,4,"hpp","12-15 mo"
"11537","infantllmadison","infantllmadison_mb058",NA,4,"hpp","12-15 mo"
"11538","infantllmadison","infantllmadison_mb058",NA,6,"hpp","12-15 mo"
"11539","infantllmadison","infantllmadison_mb058",NA,6,"hpp","12-15 mo"
"11540","infantllmadison","infantllmadison_mb058",NA,8,"hpp","12-15 mo"
"11541","infantllmadison","infantllmadison_mb058",NA,8,"hpp","12-15 mo"
"11542","infantllmadison","infantllmadison_mb059",6.762,1,"hpp","9-12 mo"
"11543","infantllmadison","infantllmadison_mb059",-6.51,2,"hpp","9-12 mo"
"11544","infantllmadison","infantllmadison_mb059",-4.849,3,"hpp","9-12 mo"
"11545","infantllmadison","infantllmadison_mb059",11.437,4,"hpp","9-12 mo"
"11546","infantllmadison","infantllmadison_mb059",0.752,5,"hpp","9-12 mo"
"11547","infantllmadison","infantllmadison_mb059",NA,6,"hpp","9-12 mo"
"11548","infantllmadison","infantllmadison_mb059",NA,6,"hpp","9-12 mo"
"11549","infantllmadison","infantllmadison_mb059",-4.478,7,"hpp","9-12 mo"
"11550","infantllmadison","infantllmadison_mb059",7.419,8,"hpp","9-12 mo"
"11551","infantllmadison","infantllmadison_mb060",-1.081,5,"hpp","6-9 mo"
"11552","infantllmadison","infantllmadison_mb060",8.873,7,"hpp","6-9 mo"
"11553","infantllmadison","infantllmadison_mb060",2.698,1,"hpp","6-9 mo"
"11554","infantllmadison","infantllmadison_mb060",-2.154,3,"hpp","6-9 mo"
"11555","infantllmadison","infantllmadison_mb060",4.297,2,"hpp","6-9 mo"
"11556","infantllmadison","infantllmadison_mb060",0.406,4,"hpp","6-9 mo"
"11557","infantllmadison","infantllmadison_mb060",5.488,6,"hpp","6-9 mo"
"11558","infantllmadison","infantllmadison_mb060",-1.981,8,"hpp","6-9 mo"
"11559","infantllmadison","infantllmadison_mb061",0.5,5,"hpp","6-9 mo"
"11560","infantllmadison","infantllmadison_mb061",4.822,7,"hpp","6-9 mo"
"11561","infantllmadison","infantllmadison_mb061",6.631,1,"hpp","6-9 mo"
"11562","infantllmadison","infantllmadison_mb061",4.51,3,"hpp","6-9 mo"
"11563","infantllmadison","infantllmadison_mb061",NA,2,"hpp","6-9 mo"
"11564","infantllmadison","infantllmadison_mb062",-1.065,1,"hpp","6-9 mo"
"11565","infantllmadison","infantllmadison_mb062",4.679,2,"hpp","6-9 mo"
"11566","infantllmadison","infantllmadison_mb062",-2.85,3,"hpp","6-9 mo"
"11567","infantllmadison","infantllmadison_mb062",NA,4,"hpp","6-9 mo"
"11568","infantllmadison","infantllmadison_mb062",NA,4,"hpp","6-9 mo"
"11569","infantllmadison","infantllmadison_mb062",6.338,5,"hpp","6-9 mo"
"11570","infantllmadison","infantllmadison_mb062",-3.585,6,"hpp","6-9 mo"
"11571","infantllmadison","infantllmadison_mb062",-4.863,7,"hpp","6-9 mo"
"11572","infantllmadison","infantllmadison_mb062",-3.406,8,"hpp","6-9 mo"
"11573","infantllmadison","infantllmadison_mb063",8.391,1,"hpp","12-15 mo"
"11574","infantllmadison","infantllmadison_mb063",0.808,2,"hpp","12-15 mo"
"11575","infantllmadison","infantllmadison_mb063",-2.404,3,"hpp","12-15 mo"
"11576","infantllmadison","infantllmadison_mb063",4.357,4,"hpp","12-15 mo"
"11577","infantllmadison","infantllmadison_mb063",0.979,5,"hpp","12-15 mo"
"11578","infantllmadison","infantllmadison_mb063",7.036,6,"hpp","12-15 mo"
"11579","infantllmadison","infantllmadison_mb063",2.374,7,"hpp","12-15 mo"
"11580","infantllmadison","infantllmadison_mb063",2.728,8,"hpp","12-15 mo"
"11581","infantllmadison","infantllmadison_mb064",1.277,5,"hpp","9-12 mo"
"11582","infantllmadison","infantllmadison_mb064",NA,7,"hpp","9-12 mo"
"11583","infantllmadison","infantllmadison_mb064",NA,7,"hpp","9-12 mo"
"11584","infantllmadison","infantllmadison_mb064",12.699,1,"hpp","9-12 mo"
"11585","infantllmadison","infantllmadison_mb064",0.626,3,"hpp","9-12 mo"
"11586","infantllmadison","infantllmadison_mb064",-5.127,2,"hpp","9-12 mo"
